time	V(n002)
1.500000501461756e+000	2.246179e+000
1.500000828879859e+000	2.245935e+000
1.500001000000000e+000	2.245863e+000
1.500001022005362e+000	2.245719e+000
1.500001097452318e+000	2.245264e+000
1.500001169830901e+000	2.244914e+000
1.500001249269123e+000	2.244649e+000
1.500001332938846e+000	2.244511e+000
1.500001438570751e+000	2.244476e+000
1.500001542388485e+000	2.244524e+000
1.500001773043347e+000	2.244690e+000
1.500001851191158e+000	2.244732e+000
1.500002075001357e+000	2.244787e+000
1.500002350101028e+000	2.244784e+000
1.500002625200699e+000	2.244779e+000
1.500002900300369e+000	2.244770e+000
1.500003175400040e+000	2.244758e+000
1.500003450499711e+000	2.244744e+000
1.500003725599382e+000	2.244726e+000
1.500004000699053e+000	2.244706e+000
1.506262233358100e+000	1.901914e+000
1.512520466017148e+000	1.568095e+000
1.518778698676196e+000	1.243249e+000
1.525036931335244e+000	9.273749e-001
1.531295163994292e+000	6.204736e-001
1.537553396653340e+000	3.225448e-001
1.543811629312388e+000	3.358861e-002
1.544811629312388e+000	-1.192416e-002
1.546811629312388e+000	-1.023314e-001
1.554410110839189e+000	-4.374886e-001
1.562008592365991e+000	-7.621713e-001
