time	V(n003)
8.000010268775928e-001	9.462448e-002
8.000010403163891e-001	9.193672e-002
8.000010537551854e-001	8.924896e-002
8.000010671939817e-001	8.656120e-002
8.000010806327781e-001	8.387344e-002
8.000010940715744e-001	8.118568e-002
8.000011389974767e-001	7.220051e-002
8.000011832506220e-001	6.334987e-002
8.000012530593685e-001	4.938813e-002
8.000013268371314e-001	3.463257e-002
8.000014139141564e-001	1.721717e-002
8.000015054076939e-001	-1.081539e-003
8.000018294399649e-001	-6.588800e-002
8.000020000000001e-001	-1.000000e-001
8.000020705787075e-001	-1.000000e-001
8.000021460881005e-001	-1.000000e-001
8.000022148798714e-001	-1.000000e-001
8.000023071660075e-001	-1.000000e-001
8.000023915850567e-001	-1.000000e-001
8.000024892699393e-001	-1.000000e-001
8.000027961152474e-001	-1.000000e-001
8.000029414227584e-001	-1.000000e-001
8.000031815495045e-001	-1.000000e-001
8.000046359635357e-001	-1.000000e-001
8.000060903775669e-001	-1.000000e-001
8.000075447915981e-001	-1.000000e-001
8.000089992056292e-001	-1.000000e-001
8.000104536196604e-001	-1.000000e-001
8.000119080336916e-001	-1.000000e-001
8.000133624477228e-001	-1.000000e-001
8.054576641029237e-001	-1.000000e-001
8.109019657581248e-001	-1.000000e-001
8.163462674133257e-001	-1.000000e-001
8.217905690685267e-001	-1.000000e-001
8.272348707237277e-001	-1.000000e-001
8.326791723789286e-001	-1.000000e-001
8.381234740341296e-001	-1.000000e-001
8.391234740341296e-001	-1.000000e-001
8.411234740341296e-001	-1.000000e-001
8.492663311769867e-001	-1.000000e-001
8.574091883198439e-001	-1.000000e-001
8.655520454627010e-001	-1.000000e-001
8.736949026055582e-001	-1.000000e-001
8.818377597484154e-001	-1.000000e-001
8.899806168912725e-001	-1.000000e-001
8.981234740341296e-001	-1.000000e-001
9.000000000000001e-001	-1.000000e-001
9.000000132459741e-001	-9.735081e-002
9.000000264919481e-001	-9.470161e-002
9.000000397379221e-001	-9.205242e-002
9.000000529838961e-001	-8.940322e-002
9.000000662298701e-001	-8.675403e-002
9.000000794758440e-001	-8.410483e-002
9.000000927218180e-001	-8.145563e-002
